,team.2,team.1,Id,Season,Pred,winner,t1.name,t2.name,winner.name
1116,1393,1323,2016_1323_1393,2016,0.600731733,1323,Notre Dame,Syracuse,Notre Dame
1163,1396,1323,2016_1323_1396,2016,0.607572197,1323,Notre Dame,Temple,Notre Dame
1211,1400,1323,2016_1323_1400,2016,0.579059082,1323,Notre Dame,Texas,Notre Dame
1260,1401,1323,2016_1323_1401,2016,0.504684954,1323,Notre Dame,Texas A&M,Notre Dame
1310,1403,1323,2016_1323_1403,2016,0.602857795,1323,Notre Dame,Texas Tech,Notre Dame
1361,1409,1323,2016_1323_1409,2016,0.615037549,1323,Notre Dame,Tulsa,Notre Dame
1413,1421,1323,2016_1323_1421,2016,0.63601572,1323,Notre Dame,UNC Asheville,Notre Dame
1466,1423,1323,2016_1323_1423,2016,0.587202944,1323,Notre Dame,UNC Wilmington,Notre Dame
1520,1425,1323,2016_1323_1425,2016,0.580197414,1323,Notre Dame,USC,Notre Dame
1575,1428,1323,2016_1323_1428,2016,0.518495747,1323,Notre Dame,Utah,Notre Dame
1631,1433,1323,2016_1323_1433,2016,0.553570589,1323,Notre Dame,VA Commonwealth,Notre Dame
1688,1435,1323,2016_1323_1435,2016,0.58924605,1323,Notre Dame,Vanderbilt,Notre Dame
1746,1437,1323,2016_1323_1437,2016,0.474644361,1437,Notre Dame,Villanova,Villanova
1805,1438,1323,2016_1323_1438,2016,0.464598432,1438,Notre Dame,Virginia,Virginia
1865,1451,1323,2016_1323_1451,2016,0.630476355,1323,Notre Dame,Weber St,Notre Dame
1926,1452,1323,2016_1323_1452,2016,0.469171997,1452,Notre Dame,West Virginia,West Virginia
1988,1453,1323,2016_1323_1453,2016,0.604050301,1323,Notre Dame,WI Green Bay,Notre Dame
2051,1455,1323,2016_1323_1455,2016,0.570080019,1323,Notre Dame,Wichita St,Notre Dame
2115,1458,1323,2016_1323_1458,2016,0.587889309,1323,Notre Dame,Wisconsin,Notre Dame
2180,1462,1323,2016_1323_1462,2016,0.474963392,1462,Notre Dame,Xavier,Xavier
2246,1463,1323,2016_1323_1463,2016,0.58402222,1323,Notre Dame,Yale,Notre Dame
666,1332,1328,2016_1328_1332,2016,0.563360758,1328,Oklahoma,Oregon,Oklahoma
702,1333,1328,2016_1328_1333,2016,0.661244441,1328,Oklahoma,Oregon St,Oklahoma
739,1338,1328,2016_1328_1338,2016,0.638784377,1328,Oklahoma,Pittsburgh,Oklahoma
777,1344,1328,2016_1328_1344,2016,0.638052145,1328,Oklahoma,Providence,Oklahoma
816,1345,1328,2016_1328_1345,2016,0.580304072,1328,Oklahoma,Purdue,Oklahoma
856,1355,1328,2016_1328_1355,2016,0.655511565,1328,Oklahoma,S Dakota St,Oklahoma
897,1371,1328,2016_1328_1371,2016,0.633706557,1328,Oklahoma,Seton Hall,Oklahoma
939,1372,1328,2016_1328_1372,2016,0.61303809,1328,Oklahoma,SF Austin,Oklahoma
982,1380,1328,2016_1328_1380,2016,0.703270281,1328,Oklahoma,Southern Univ,Oklahoma
1026,1386,1328,2016_1328_1386,2016,0.631044247,1328,Oklahoma,St Joseph's PA,Oklahoma
1071,1392,1328,2016_1328_1392,2016,0.616246127,1328,Oklahoma,Stony Brook,Oklahoma
1117,1393,1328,2016_1328_1393,2016,0.658617855,1328,Oklahoma,Syracuse,Oklahoma
1164,1396,1328,2016_1328_1396,2016,0.670793773,1328,Oklahoma,Temple,Oklahoma
1212,1400,1328,2016_1328_1400,2016,0.636159902,1328,Oklahoma,Texas,Oklahoma
1261,1401,1328,2016_1328_1401,2016,0.590703286,1328,Oklahoma,Texas A&M,Oklahoma
1311,1403,1328,2016_1328_1403,2016,0.660443844,1328,Oklahoma,Texas Tech,Oklahoma
1362,1409,1328,2016_1328_1409,2016,0.669983911,1328,Oklahoma,Tulsa,Oklahoma
1414,1421,1328,2016_1328_1421,2016,0.691370429,1328,Oklahoma,UNC Asheville,Oklahoma
1467,1423,1328,2016_1328_1423,2016,0.639600598,1328,Oklahoma,UNC Wilmington,Oklahoma
1521,1425,1328,2016_1328_1425,2016,0.643619319,1328,Oklahoma,USC,Oklahoma
1576,1428,1328,2016_1328_1428,2016,0.579687889,1328,Oklahoma,Utah,Oklahoma
1632,1433,1328,2016_1328_1433,2016,0.628983806,1328,Oklahoma,VA Commonwealth,Oklahoma
1689,1435,1328,2016_1328_1435,2016,0.658431127,1328,Oklahoma,Vanderbilt,Oklahoma
1747,1437,1328,2016_1328_1437,2016,0.55528875,1328,Oklahoma,Villanova,Oklahoma
1806,1438,1328,2016_1328_1438,2016,0.547184186,1328,Oklahoma,Virginia,Oklahoma
1866,1451,1328,2016_1328_1451,2016,0.680547433,1328,Oklahoma,Weber St,Oklahoma
1927,1452,1328,2016_1328_1452,2016,0.548639424,1328,Oklahoma,West Virginia,Oklahoma
1989,1453,1328,2016_1328_1453,2016,0.658985213,1328,Oklahoma,WI Green Bay,Oklahoma
2052,1455,1328,2016_1328_1455,2016,0.639414367,1328,Oklahoma,Wichita St,Oklahoma
2116,1458,1328,2016_1328_1458,2016,0.646761325,1328,Oklahoma,Wisconsin,Oklahoma
2181,1462,1328,2016_1328_1462,2016,0.560085756,1328,Oklahoma,Xavier,Oklahoma
2247,1463,1328,2016_1328_1463,2016,0.65147414,1328,Oklahoma,Yale,Oklahoma
703,1333,1332,2016_1332_1333,2016,0.704679106,1332,Oregon,Oregon St,Oregon
740,1338,1332,2016_1332_1338,2016,0.701256051,1332,Oregon,Pittsburgh,Oregon
778,1344,1332,2016_1332_1344,2016,0.700673745,1332,Oregon,Providence,Oregon
817,1345,1332,2016_1332_1345,2016,0.630795615,1332,Oregon,Purdue,Oregon
857,1355,1332,2016_1332_1355,2016,0.714743172,1332,Oregon,S Dakota St,Oregon
898,1371,1332,2016_1332_1371,2016,0.681818122,1332,Oregon,Seton Hall,Oregon
940,1372,1332,2016_1332_1372,2016,0.669075154,1332,Oregon,SF Austin,Oregon
983,1380,1332,2016_1332_1380,2016,0.758696048,1332,Oregon,Southern Univ,Oregon
1027,1386,1332,2016_1332_1386,2016,0.681744838,1332,Oregon,St Joseph's PA,Oregon
1072,1392,1332,2016_1332_1392,2016,0.676186464,1332,Oregon,Stony Brook,Oregon
1118,1393,1332,2016_1332_1393,2016,0.719908163,1332,Oregon,Syracuse,Oregon
1165,1396,1332,2016_1332_1396,2016,0.724241575,1332,Oregon,Temple,Oregon
1213,1400,1332,2016_1332_1400,2016,0.686650923,1332,Oregon,Texas,Oregon
1262,1401,1332,2016_1332_1401,2016,0.638161295,1332,Oregon,Texas A&M,Oregon
1312,1403,1332,2016_1332_1403,2016,0.712076172,1332,Oregon,Texas Tech,Oregon
1363,1409,1332,2016_1332_1409,2016,0.732226566,1332,Oregon,Tulsa,Oregon
1415,1421,1332,2016_1332_1421,2016,0.750306904,1332,Oregon,UNC Asheville,Oregon
1468,1423,1332,2016_1332_1423,2016,0.702981237,1332,Oregon,UNC Wilmington,Oregon
1522,1425,1332,2016_1332_1425,2016,0.695170534,1332,Oregon,USC,Oregon
1577,1428,1332,2016_1332_1428,2016,0.635363563,1332,Oregon,Utah,Oregon
1633,1433,1332,2016_1332_1433,2016,0.69508098,1332,Oregon,VA Commonwealth,Oregon
1690,1435,1332,2016_1332_1435,2016,0.711692278,1332,Oregon,Vanderbilt,Oregon
1748,1437,1332,2016_1332_1437,2016,0.60718614,1332,Oregon,Villanova,Oregon
1807,1438,1332,2016_1332_1438,2016,0.598056731,1332,Oregon,Virginia,Oregon
1867,1451,1332,2016_1332_1451,2016,0.743863475,1332,Oregon,Weber St,Oregon
1928,1452,1332,2016_1332_1452,2016,0.606783765,1332,Oregon,West Virginia,Oregon
1990,1453,1332,2016_1332_1453,2016,0.722487475,1332,Oregon,WI Green Bay,Oregon
2053,1455,1332,2016_1332_1455,2016,0.699971343,1332,Oregon,Wichita St,Oregon
2117,1458,1332,2016_1332_1458,2016,0.695621197,1332,Oregon,Wisconsin,Oregon
2182,1462,1332,2016_1332_1462,2016,0.608235393,1332,Oregon,Xavier,Oregon
2248,1463,1332,2016_1332_1463,2016,0.713125928,1332,Oregon,Yale,Oregon
741,1338,1333,2016_1333_1338,2016,0.522104526,1333,Oregon St,Pittsburgh,Oregon St
779,1344,1333,2016_1333_1344,2016,0.507384707,1333,Oregon St,Providence,Oregon St
818,1345,1333,2016_1333_1345,2016,0.431736948,1345,Oregon St,Purdue,Purdue
858,1355,1333,2016_1333_1355,2016,0.527756033,1333,Oregon St,S Dakota St,Oregon St
899,1371,1333,2016_1333_1371,2016,0.493752532,1371,Oregon St,Seton Hall,Seton Hall
941,1372,1333,2016_1333_1372,2016,0.486441742,1372,Oregon St,SF Austin,SF Austin
984,1380,1333,2016_1333_1380,2016,0.570602546,1333,Oregon St,Southern Univ,Oregon St
1028,1386,1333,2016_1333_1386,2016,0.481500651,1386,Oregon St,St Joseph's PA,St Joseph's PA
1073,1392,1333,2016_1333_1392,2016,0.473686117,1392,Oregon St,Stony Brook,Stony Brook
1119,1393,1333,2016_1333_1393,2016,0.523302684,1333,Oregon St,Syracuse,Oregon St
1166,1396,1333,2016_1333_1396,2016,0.529296311,1333,Oregon St,Temple,Oregon St
1214,1400,1333,2016_1333_1400,2016,0.511590998,1333,Oregon St,Texas,Oregon St
1263,1401,1333,2016_1333_1401,2016,0.435896643,1401,Oregon St,Texas A&M,Texas A&M
1313,1403,1333,2016_1333_1403,2016,0.53003515,1333,Oregon St,Texas Tech,Oregon St
1364,1409,1333,2016_1333_1409,2016,0.540365463,1333,Oregon St,Tulsa,Oregon St
1416,1421,1333,2016_1333_1421,2016,0.556587094,1333,Oregon St,UNC Asheville,Oregon St
1469,1423,1333,2016_1333_1423,2016,0.515151218,1333,Oregon St,UNC Wilmington,Oregon St
1523,1425,1333,2016_1333_1425,2016,0.50981843,1333,Oregon St,USC,Oregon St
1578,1428,1333,2016_1333_1428,2016,0.44472693,1428,Oregon St,Utah,Utah
1634,1433,1333,2016_1333_1433,2016,0.480219508,1433,Oregon St,VA Commonwealth,VA Commonwealth
1691,1435,1333,2016_1333_1435,2016,0.521012592,1333,Oregon St,Vanderbilt,Oregon St
1749,1437,1333,2016_1333_1437,2016,0.400063338,1437,Oregon St,Villanova,Villanova
1808,1438,1333,2016_1333_1438,2016,0.398754178,1438,Oregon St,Virginia,Virginia
1868,1451,1333,2016_1333_1451,2016,0.553188881,1333,Oregon St,Weber St,Oregon St
1929,1452,1333,2016_1333_1452,2016,0.401568622,1452,Oregon St,West Virginia,West Virginia
1991,1453,1333,2016_1333_1453,2016,0.532824212,1333,Oregon St,WI Green Bay,Oregon St
2054,1455,1333,2016_1333_1455,2016,0.503541245,1333,Oregon St,Wichita St,Oregon St
2118,1458,1333,2016_1333_1458,2016,0.520781007,1333,Oregon St,Wisconsin,Oregon St
2183,1462,1333,2016_1333_1462,2016,0.404594127,1462,Oregon St,Xavier,Xavier
2249,1463,1333,2016_1333_1463,2016,0.510308178,1333,Oregon St,Yale,Oregon St
780,1344,1338,2016_1338_1344,2016,0.518148302,1338,Pittsburgh,Providence,Pittsburgh
819,1345,1338,2016_1338_1345,2016,0.428311133,1345,Pittsburgh,Purdue,Purdue
859,1355,1338,2016_1338_1355,2016,0.533600744,1338,Pittsburgh,S Dakota St,Pittsburgh
900,1371,1338,2016_1338_1371,2016,0.500904787,1338,Pittsburgh,Seton Hall,Pittsburgh
942,1372,1338,2016_1338_1372,2016,0.486330666,1372,Pittsburgh,SF Austin,SF Austin
985,1380,1338,2016_1338_1380,2016,0.583064457,1338,Pittsburgh,Southern Univ,Pittsburgh
1029,1386,1338,2016_1338_1386,2016,0.494114636,1386,Pittsburgh,St Joseph's PA,St Joseph's PA
1074,1392,1338,2016_1338_1392,2016,0.48133174,1392,Pittsburgh,Stony Brook,Stony Brook
1120,1393,1338,2016_1338_1393,2016,0.525624196,1338,Pittsburgh,Syracuse,Pittsburgh
1167,1396,1338,2016_1338_1396,2016,0.547983468,1338,Pittsburgh,Temple,Pittsburgh
1215,1400,1338,2016_1338_1400,2016,0.510277689,1338,Pittsburgh,Texas,Pittsburgh
1264,1401,1338,2016_1338_1401,2016,0.445101896,1401,Pittsburgh,Texas A&M,Texas A&M
1314,1403,1338,2016_1338_1403,2016,0.53496193,1338,Pittsburgh,Texas Tech,Pittsburgh
1365,1409,1338,2016_1338_1409,2016,0.550331872,1338,Pittsburgh,Tulsa,Pittsburgh
1417,1421,1338,2016_1338_1421,2016,0.567518728,1338,Pittsburgh,UNC Asheville,Pittsburgh
1470,1423,1338,2016_1338_1423,2016,0.512923298,1338,Pittsburgh,UNC Wilmington,Pittsburgh
1524,1425,1338,2016_1338_1425,2016,0.513692072,1338,Pittsburgh,USC,Pittsburgh
1579,1428,1338,2016_1338_1428,2016,0.447184709,1428,Pittsburgh,Utah,Utah
1635,1433,1338,2016_1338_1433,2016,0.485570407,1433,Pittsburgh,VA Commonwealth,VA Commonwealth
1692,1435,1338,2016_1338_1435,2016,0.520155102,1338,Pittsburgh,Vanderbilt,Pittsburgh
1750,1437,1338,2016_1338_1437,2016,0.40959167,1437,Pittsburgh,Villanova,Villanova
1809,1438,1338,2016_1338_1438,2016,0.407822785,1438,Pittsburgh,Virginia,Virginia
1869,1451,1338,2016_1338_1451,2016,0.561236756,1338,Pittsburgh,Weber St,Pittsburgh
1930,1452,1338,2016_1338_1452,2016,0.40222085,1452,Pittsburgh,West Virginia,West Virginia
1992,1453,1338,2016_1338_1453,2016,0.534286415,1338,Pittsburgh,WI Green Bay,Pittsburgh
2055,1455,1338,2016_1338_1455,2016,0.506534406,1338,Pittsburgh,Wichita St,Pittsburgh
2119,1458,1338,2016_1338_1458,2016,0.522179966,1338,Pittsburgh,Wisconsin,Pittsburgh
2184,1462,1338,2016_1338_1462,2016,0.411983201,1462,Pittsburgh,Xavier,Xavier
2250,1463,1338,2016_1338_1463,2016,0.517882339,1338,Pittsburgh,Yale,Pittsburgh
820,1345,1344,2016_1344_1345,2016,0.413936911,1345,Providence,Purdue,Purdue
860,1355,1344,2016_1344_1355,2016,0.505053092,1344,Providence,S Dakota St,Providence
901,1371,1344,2016_1344_1371,2016,0.479517644,1371,Providence,Seton Hall,Seton Hall
943,1372,1344,2016_1344_1372,2016,0.469574035,1372,Providence,SF Austin,SF Austin
986,1380,1344,2016_1344_1380,2016,0.555665366,1344,Providence,Southern Univ,Providence
1030,1386,1344,2016_1344_1386,2016,0.459808648,1386,Providence,St Joseph's PA,St Joseph's PA
1075,1392,1344,2016_1344_1392,2016,0.451914149,1392,Providence,Stony Brook,Stony Brook
1121,1393,1344,2016_1344_1393,2016,0.498600848,1393,Providence,Syracuse,Syracuse
1168,1396,1344,2016_1344_1396,2016,0.509733236,1344,Providence,Temple,Providence
1216,1400,1344,2016_1344_1400,2016,0.491625463,1400,Providence,Texas,Texas
1265,1401,1344,2016_1344_1401,2016,0.413979482,1401,Providence,Texas A&M,Texas A&M
1315,1403,1344,2016_1344_1403,2016,0.514117326,1344,Providence,Texas Tech,Providence
1366,1409,1344,2016_1344_1409,2016,0.515969154,1344,Providence,Tulsa,Providence
1418,1421,1344,2016_1344_1421,2016,0.541292671,1344,Providence,UNC Asheville,Providence
1471,1423,1344,2016_1344_1423,2016,0.495507357,1423,Providence,UNC Wilmington,UNC Wilmington
1525,1425,1344,2016_1344_1425,2016,0.485469966,1425,Providence,USC,USC
1580,1428,1344,2016_1344_1428,2016,0.432180206,1428,Providence,Utah,Utah
1636,1433,1344,2016_1344_1433,2016,0.452292923,1433,Providence,VA Commonwealth,VA Commonwealth
1693,1435,1344,2016_1344_1435,2016,0.491025216,1435,Providence,Vanderbilt,Vanderbilt
1751,1437,1344,2016_1344_1437,2016,0.387799907,1437,Providence,Villanova,Villanova
1810,1438,1344,2016_1344_1438,2016,0.380181538,1438,Providence,Virginia,Virginia
1870,1451,1344,2016_1344_1451,2016,0.540424836,1344,Providence,Weber St,Providence
1931,1452,1344,2016_1344_1452,2016,0.380815772,1452,Providence,West Virginia,West Virginia
1993,1453,1344,2016_1344_1453,2016,0.51644273,1344,Providence,WI Green Bay,Providence
2056,1455,1344,2016_1344_1455,2016,0.478706856,1455,Providence,Wichita St,Wichita St
2120,1458,1344,2016_1344_1458,2016,0.498769424,1458,Providence,Wisconsin,Wisconsin
2185,1462,1344,2016_1344_1462,2016,0.389171851,1462,Providence,Xavier,Xavier
2251,1463,1344,2016_1344_1463,2016,0.48523157,1463,Providence,Yale,Yale
861,1355,1345,2016_1345_1355,2016,0.673589787,1345,Purdue,S Dakota St,Purdue
902,1371,1345,2016_1345_1371,2016,0.646373685,1345,Purdue,Seton Hall,Purdue
944,1372,1345,2016_1345_1372,2016,0.634300586,1345,Purdue,SF Austin,Purdue
987,1380,1345,2016_1345_1380,2016,0.717900407,1345,Purdue,Southern Univ,Purdue
1031,1386,1345,2016_1345_1386,2016,0.638906226,1345,Purdue,St Joseph's PA,Purdue
1076,1392,1345,2016_1345_1392,2016,0.632945065,1345,Purdue,Stony Brook,Purdue
1122,1393,1345,2016_1345_1393,2016,0.67482096,1345,Purdue,Syracuse,Purdue
1169,1396,1345,2016_1345_1396,2016,0.682449383,1345,Purdue,Temple,Purdue
1217,1400,1345,2016_1345_1400,2016,0.643200712,1345,Purdue,Texas,Purdue
1266,1401,1345,2016_1345_1401,2016,0.598965207,1345,Purdue,Texas A&M,Purdue
1316,1403,1345,2016_1345_1403,2016,0.66850786,1345,Purdue,Texas Tech,Purdue
1367,1409,1345,2016_1345_1409,2016,0.685961493,1345,Purdue,Tulsa,Purdue
1419,1421,1345,2016_1345_1421,2016,0.709865362,1345,Purdue,UNC Asheville,Purdue
1472,1423,1345,2016_1345_1423,2016,0.652508651,1345,Purdue,UNC Wilmington,Purdue
1526,1425,1345,2016_1345_1425,2016,0.646539182,1345,Purdue,USC,Purdue
1581,1428,1345,2016_1345_1428,2016,0.581917328,1345,Purdue,Utah,Purdue
1637,1433,1345,2016_1345_1433,2016,0.645871121,1345,Purdue,VA Commonwealth,Purdue
1694,1435,1345,2016_1345_1435,2016,0.661689626,1345,Purdue,Vanderbilt,Purdue
1752,1437,1345,2016_1345_1437,2016,0.567935269,1345,Purdue,Villanova,Purdue
1811,1438,1345,2016_1345_1438,2016,0.567632706,1345,Purdue,Virginia,Purdue
1871,1451,1345,2016_1345_1451,2016,0.699240665,1345,Purdue,Weber St,Purdue
1932,1452,1345,2016_1345_1452,2016,0.563222167,1345,Purdue,West Virginia,Purdue
1994,1453,1345,2016_1345_1453,2016,0.667594182,1345,Purdue,WI Green Bay,Purdue
2057,1455,1345,2016_1345_1455,2016,0.652515702,1345,Purdue,Wichita St,Purdue
2121,1458,1345,2016_1345_1458,2016,0.65878883,1345,Purdue,Wisconsin,Purdue
2186,1462,1345,2016_1345_1462,2016,0.561678173,1345,Purdue,Xavier,Purdue
2252,1463,1345,2016_1345_1463,2016,0.66572254,1345,Purdue,Yale,Purdue
903,1371,1355,2016_1355_1371,2016,0.497310112,1371,S Dakota St,Seton Hall,Seton Hall
945,1372,1355,2016_1355_1372,2016,0.471754627,1372,S Dakota St,SF Austin,SF Austin
988,1380,1355,2016_1355_1380,2016,0.561019396,1355,S Dakota St,Southern Univ,S Dakota St
1032,1386,1355,2016_1355_1386,2016,0.481666466,1386,S Dakota St,St Joseph's PA,St Joseph's PA
1077,1392,1355,2016_1355_1392,2016,0.463371008,1392,S Dakota St,Stony Brook,Stony Brook
1123,1393,1355,2016_1355_1393,2016,0.520440033,1355,S Dakota St,Syracuse,S Dakota St
1170,1396,1355,2016_1355_1396,2016,0.530988205,1355,S Dakota St,Temple,S Dakota St
1218,1400,1355,2016_1355_1400,2016,0.501004494,1355,S Dakota St,Texas,S Dakota St
1267,1401,1355,2016_1355_1401,2016,0.438912163,1401,S Dakota St,Texas A&M,Texas A&M
1317,1403,1355,2016_1355_1403,2016,0.528067551,1355,S Dakota St,Texas Tech,S Dakota St
1368,1409,1355,2016_1355_1409,2016,0.533158376,1355,S Dakota St,Tulsa,S Dakota St
1420,1421,1355,2016_1355_1421,2016,0.552032624,1355,S Dakota St,UNC Asheville,S Dakota St
1473,1423,1355,2016_1355_1423,2016,0.500188294,1355,S Dakota St,UNC Wilmington,S Dakota St
1527,1425,1355,2016_1355_1425,2016,0.502272699,1355,S Dakota St,USC,S Dakota St
1582,1428,1355,2016_1355_1428,2016,0.441480023,1428,S Dakota St,Utah,Utah
1638,1433,1355,2016_1355_1433,2016,0.47769903,1433,S Dakota St,VA Commonwealth,VA Commonwealth
1695,1435,1355,2016_1355_1435,2016,0.51500711,1355,S Dakota St,Vanderbilt,S Dakota St
1753,1437,1355,2016_1355_1437,2016,0.401531108,1437,S Dakota St,Villanova,Villanova
1812,1438,1355,2016_1355_1438,2016,0.397105388,1438,S Dakota St,Virginia,Virginia
1872,1451,1355,2016_1355_1451,2016,0.550256913,1355,S Dakota St,Weber St,S Dakota St
1933,1452,1355,2016_1355_1452,2016,0.395316291,1452,S Dakota St,West Virginia,West Virginia
1995,1453,1355,2016_1355_1453,2016,0.516208195,1355,S Dakota St,WI Green Bay,S Dakota St
2058,1455,1355,2016_1355_1455,2016,0.500040548,1355,S Dakota St,Wichita St,S Dakota St
2122,1458,1355,2016_1355_1458,2016,0.514552003,1355,S Dakota St,Wisconsin,S Dakota St
2187,1462,1355,2016_1355_1462,2016,0.404718222,1462,S Dakota St,Xavier,Xavier
2253,1463,1355,2016_1355_1463,2016,0.510226801,1355,S Dakota St,Yale,S Dakota St
946,1372,1371,2016_1371_1372,2016,0.556939767,1371,Seton Hall,SF Austin,Seton Hall
989,1380,1371,2016_1371_1380,2016,0.641457025,1371,Seton Hall,Southern Univ,Seton Hall
1033,1386,1371,2016_1371_1386,2016,0.562365624,1371,Seton Hall,St Joseph's PA,Seton Hall
1078,1392,1371,2016_1371_1392,2016,0.556040177,1371,Seton Hall,Stony Brook,Seton Hall
1124,1393,1371,2016_1371_1393,2016,0.592034318,1371,Seton Hall,Syracuse,Seton Hall
1171,1396,1371,2016_1371_1396,2016,0.608655303,1371,Seton Hall,Temple,Seton Hall
1219,1400,1371,2016_1371_1400,2016,0.580524731,1371,Seton Hall,Texas,Seton Hall
1268,1401,1371,2016_1371_1401,2016,0.528612699,1371,Seton Hall,Texas A&M,Seton Hall
1318,1403,1371,2016_1371_1403,2016,0.598166683,1371,Seton Hall,Texas Tech,Seton Hall
1369,1409,1371,2016_1371_1409,2016,0.611133883,1371,Seton Hall,Tulsa,Seton Hall
1421,1421,1371,2016_1371_1421,2016,0.627788713,1371,Seton Hall,UNC Asheville,Seton Hall
1474,1423,1371,2016_1371_1423,2016,0.58076009,1371,Seton Hall,UNC Wilmington,Seton Hall
1528,1425,1371,2016_1371_1425,2016,0.57653878,1371,Seton Hall,USC,Seton Hall
1583,1428,1371,2016_1371_1428,2016,0.525968604,1371,Seton Hall,Utah,Seton Hall
1639,1433,1371,2016_1371_1433,2016,0.569944452,1371,Seton Hall,VA Commonwealth,Seton Hall
1696,1435,1371,2016_1371_1435,2016,0.593384541,1371,Seton Hall,Vanderbilt,Seton Hall
1754,1437,1371,2016_1371_1437,2016,0.493378861,1437,Seton Hall,Villanova,Villanova
1813,1438,1371,2016_1371_1438,2016,0.478816637,1438,Seton Hall,Virginia,Virginia
1873,1451,1371,2016_1371_1451,2016,0.621990727,1371,Seton Hall,Weber St,Seton Hall
1934,1452,1371,2016_1371_1452,2016,0.48436489,1452,Seton Hall,West Virginia,West Virginia
1996,1453,1371,2016_1371_1453,2016,0.600512837,1371,Seton Hall,WI Green Bay,Seton Hall
2059,1455,1371,2016_1371_1455,2016,0.578025815,1371,Seton Hall,Wichita St,Seton Hall
2123,1458,1371,2016_1371_1458,2016,0.583788208,1371,Seton Hall,Wisconsin,Seton Hall
2188,1462,1371,2016_1371_1462,2016,0.489895643,1462,Seton Hall,Xavier,Xavier
2254,1463,1371,2016_1371_1463,2016,0.591710703,1371,Seton Hall,Yale,Seton Hall
990,1380,1372,2016_1372_1380,2016,0.597465843,1372,SF Austin,Southern Univ,SF Austin
1034,1386,1372,2016_1372_1386,2016,0.515482448,1372,SF Austin,St Joseph's PA,SF Austin
1079,1392,1372,2016_1372_1392,2016,0.507043369,1372,SF Austin,Stony Brook,SF Austin
1125,1393,1372,2016_1372_1393,2016,0.558873711,1372,SF Austin,Syracuse,SF Austin
1172,1396,1372,2016_1372_1396,2016,0.562961424,1372,SF Austin,Temple,SF Austin
1220,1400,1372,2016_1372_1400,2016,0.528024201,1372,SF Austin,Texas,SF Austin
1269,1401,1372,2016_1372_1401,2016,0.475194243,1401,SF Austin,Texas A&M,Texas A&M
1319,1403,1372,2016_1372_1403,2016,0.55871114,1372,SF Austin,Texas Tech,SF Austin
1370,1409,1372,2016_1372_1409,2016,0.56709845,1372,SF Austin,Tulsa,SF Austin
1422,1421,1372,2016_1372_1421,2016,0.591315155,1372,SF Austin,UNC Asheville,SF Austin
1475,1423,1372,2016_1372_1423,2016,0.540808283,1372,SF Austin,UNC Wilmington,SF Austin
1529,1425,1372,2016_1372_1425,2016,0.537808434,1372,SF Austin,USC,SF Austin
1584,1428,1372,2016_1372_1428,2016,0.466532857,1428,SF Austin,Utah,Utah
1640,1433,1372,2016_1372_1433,2016,0.522812677,1372,SF Austin,VA Commonwealth,SF Austin
1697,1435,1372,2016_1372_1435,2016,0.554688462,1372,SF Austin,Vanderbilt,SF Austin
1755,1437,1372,2016_1372_1437,2016,0.446413204,1437,SF Austin,Villanova,Villanova
1814,1438,1372,2016_1372_1438,2016,0.447092099,1438,SF Austin,Virginia,Virginia
1874,1451,1372,2016_1372_1451,2016,0.578595222,1372,SF Austin,Weber St,SF Austin
1935,1452,1372,2016_1372_1452,2016,0.43753593,1452,SF Austin,West Virginia,West Virginia
1997,1453,1372,2016_1372_1453,2016,0.559897462,1372,SF Austin,WI Green Bay,SF Austin
2060,1455,1372,2016_1372_1455,2016,0.537382459,1372,SF Austin,Wichita St,SF Austin
2124,1458,1372,2016_1372_1458,2016,0.542104801,1372,SF Austin,Wisconsin,SF Austin
2189,1462,1372,2016_1372_1462,2016,0.444909489,1462,SF Austin,Xavier,Xavier
2255,1463,1372,2016_1372_1463,2016,0.546752406,1372,SF Austin,Yale,SF Austin
1035,1386,1380,2016_1380_1386,2016,0.381393355,1386,Southern Univ,St Joseph's PA,St Joseph's PA
1080,1392,1380,2016_1380_1392,2016,0.370633583,1392,Southern Univ,Stony Brook,Stony Brook
1126,1393,1380,2016_1380_1393,2016,0.422333409,1393,Southern Univ,Syracuse,Syracuse
1173,1396,1380,2016_1380_1396,2016,0.433927321,1396,Southern Univ,Temple,Temple
1221,1400,1380,2016_1380_1400,2016,0.419041931,1400,Southern Univ,Texas,Texas
1270,1401,1380,2016_1380_1401,2016,0.338641464,1401,Southern Univ,Texas A&M,Texas A&M
1320,1403,1380,2016_1380_1403,2016,0.438748805,1403,Southern Univ,Texas Tech,Texas Tech
1371,1409,1380,2016_1380_1409,2016,0.442902912,1409,Southern Univ,Tulsa,Tulsa
1423,1421,1380,2016_1380_1421,2016,0.460930801,1421,Southern Univ,UNC Asheville,UNC Asheville
1476,1423,1380,2016_1380_1423,2016,0.419502558,1423,Southern Univ,UNC Wilmington,UNC Wilmington
1530,1425,1380,2016_1380_1425,2016,0.414787404,1425,Southern Univ,USC,USC
1585,1428,1380,2016_1380_1428,2016,0.348453,1428,Southern Univ,Utah,Utah
1641,1433,1380,2016_1380_1433,2016,0.377017835,1433,Southern Univ,VA Commonwealth,VA Commonwealth
1698,1435,1380,2016_1380_1435,2016,0.420349442,1435,Southern Univ,Vanderbilt,Vanderbilt
1756,1437,1380,2016_1380_1437,2016,0.298915855,1437,Southern Univ,Villanova,Villanova
